index,score
1828,0.5510204081632653
1829,0.6046511627906976
1830,0.6142857142857143
1831,
1832,0.5657894736842105
1833,0.524390243902439
1834,0.5
1835,0.5
1836,0.5
1837,0.5
1838,0.5865384615384616
1839,0.5416666666666666
1840,0.5
1841,0.6195652173913043
1842,0.53125
1843,0.6875
1844,
1845,0.5
1846,0.6833333333333333
1847,0.5
1848,0.5769230769230769
1849,0.7833333333333334
1850,0.5
1851,0.55
1852,0.625
1853,0.5
1854,0.5
1855,0.5714285714285714
1856,
1857,0.5655737704918032
1858,0.5
1859,0.5
1860,
1861,0.5
1862,0.5
1863,0.5692307692307692
1864,0.6351351351351351
1865,0.5425531914893617
1866,0.6351351351351351
1867,0.5
1868,0.52
1869,0.6190476190476191
1870,0.5
1871,0.5657894736842105
1872,0.5151515151515151
1873,0.5932203389830508
1874,
1875,0.5982142857142857
1876,0.5499999999999999
1877,
1878,
1879,0.5
1880,0.5
1881,
1882,0.5
1883,0.5
1884,0.5384615384615385
1885,0.5
1886,
1887,0.5833333333333334
1888,
1889,0.5
1890,0.5
1891,
1892,0.5810810810810811
1893,
1894,0.609375
1895,0.5
1896,0.7241379310344828
1897,0.5857142857142857
1898,0.5
1899,0.5487804878048781
1900,
1901,0.7391304347826086
1902,
1903,0.5
1904,0.5
1905,0.5930232558139534
1906,0.5967741935483871
1907,
1908,0.5571428571428572
1909,0.5
1910,
1911,0.5
1912,0.5344827586206896
1913,0.59375
1914,0.5
1915,0.5
1916,0.5
1917,0.5
1918,0.5
1919,
1920,0.515625
1921,0.6774193548387096
1922,0.5
1923,0.5113636363636364
1924,0.6071428571428571
1925,0.52
1926,0.62
1927,
1928,
1929,0.5833333333333334
1930,0.5
1931,0.5083333333333333
1932,0.5
1933,
1934,0.6463414634146342
1935,0.5283018867924528
1936,0.5538461538461539
1937,
1938,
1939,0.5
1940,
1941,
1942,0.6341463414634146
1943,0.5833333333333333
1944,0.5
1945,
1946,0.5
1947,0.5
1948,
1949,0.6607142857142857
1950,0.5384615384615384
1951,0.6090909090909091
1952,0.5
1953,0.6461538461538461
1954,0.5444444444444445
1955,0.5
1956,0.5
1957,0.5
1958,0.5454545454545454
1959,0.5
1960,
1961,0.717948717948718
1962,0.5
1963,0.5700000000000001
1964,0.5
1965,0.5579710144927537
1966,0.5625
1967,
1968,
1969,
1970,0.5089285714285714
1971,0.5232558139534884
1972,
1973,0.5975609756097561
1974,0.5
1975,0.5294117647058824
1976,0.5666666666666667
1977,0.5595238095238095
1978,
1979,0.5540540540540541
1980,0.5869565217391304
1981,0.5
1982,0.6829268292682926
1983,0.625
1984,0.5865384615384616
1985,0.6833333333333333
1986,
1987,0.5769230769230769
1988,0.5
1989,0.5588235294117647
1990,0.5208333333333334
1991,0.640625
1992,0.6578947368421053
1993,0.6029411764705882
1994,0.5882352941176471
1995,0.5
1996,
1997,0.7878787878787878
1998,0.7674418604651163
1999,
2000,
2001,
2002,0.6888888888888889
2003,0.5208333333333334
2004,
2005,0.5555555555555556
2006,
2007,0.5
2008,0.5606060606060606
2009,0.5
2010,
2011,0.5
2012,0.5535714285714286
2013,0.6
2014,0.5294117647058824
2015,0.5
2016,0.5384615384615384
2017,0.6329113924050633
2018,0.5
2019,0.6612903225806452
2020,0.524390243902439
2021,
2022,0.625
2023,0.7368421052631579
2024,0.5
2025,0.5
2026,0.5
2027,0.5
2028,0.5
2029,0.5930232558139534
2030,0.5119047619047619
2031,
2032,0.5
2033,0.6363636363636364
2034,
2035,0.5
2036,0.5810810810810811
2037,0.6142857142857143
2038,
2039,
2040,0.5256410256410257
2041,
2042,0.5
2043,0.5425531914893618
2044,0.5
2045,0.5
2046,0.5
2047,0.6571428571428571
2048,0.6486486486486487
2049,0.54
2050,0.5256410256410257
2051,0.5844155844155845
2052,0.5285714285714286
2053,
2054,
2055,
2056,
2057,0.5769230769230769
2058,0.5
2059,0.7222222222222223
2060,0.5
2061,0.5460526315789473
2062,
2063,
2064,
2065,0.5
2066,0.5
2067,
2068,
2069,0.5
2070,0.7083333333333333
2071,0.5431034482758621
2072,0.5128205128205128
2073,0.5
2074,0.5967741935483871
2075,0.65625
2076,
2077,0.5
2078,0.5194805194805194
2079,
2080,0.5
2081,0.5
2082,0.5
2083,
2084,0.5384615384615385
2085,0.5
2086,
2087,0.6666666666666667
2088,
2089,
2090,
2091,0.5
2092,0.5
2093,
2094,0.5
2095,0.5
2096,0.5
2097,
2098,0.5277777777777778
2099,
2100,0.6119402985074627
2101,0.5857142857142857
2102,
2103,0.5
2104,0.5
2105,0.6818181818181819
2106,0.625
2107,0.5431034482758621
2108,0.5151515151515151
2109,0.5
2110,0.5
2111,0.5
2112,
2113,0.6379310344827587
2114,
2115,0.5649350649350648
2116,0.5
2117,0.5423728813559322
2118,0.5
2119,0.5945945945945946
2120,0.5892857142857143
2121,
2122,0.5543478260869565
2123,
2124,
2125,
2126,0.578125
2127,0.5
2128,0.5
2129,
2130,0.5142857142857142
2131,0.5352112676056338
2132,0.5208333333333334
2133,0.5833333333333333
2134,0.6111111111111112
2135,0.625
2136,0.5609756097560975
2137,
2138,
2139,0.5
2140,0.6016949152542374
2141,0.5
2142,0.6372549019607843
2143,0.5277777777777778
2144,
2145,
2146,
2147,
2148,0.6022727272727273
2149,0.6176470588235294
2150,0.5405405405405406
2151,0.5
2152,
2153,
2154,0.8611111111111112
2155,0.5555555555555556
2156,
2157,0.5416666666666666
2158,0.5
2159,
2160,0.6063829787234043
2161,0.5
2162,
2163,0.5392156862745098
2164,0.59375
2165,0.6702127659574468
2166,0.5873015873015873
2167,0.5
2168,0.5
2169,0.5
2170,
2171,0.5
2172,0.5
2173,
2174,0.6129032258064516
2175,0.5833333333333333
2176,0.5
2177,0.6233766233766234
2178,0.6517857142857143
2179,0.5
2180,0.5
2181,0.5
2182,0.6428571428571429
2183,
2184,0.5
2185,
2186,0.6451612903225806
2187,0.6388888888888888
2188,
2189,0.5
2190,0.620253164556962
2191,0.5
2192,0.5125000000000001
2193,
2194,0.5
2195,0.671875
2196,
2197,0.5454545454545454
2198,0.548076923076923
2199,
2200,0.5192307692307693
2201,
2202,0.6176470588235294
2203,
2204,0.609375
2205,
2206,
2207,
2208,0.6836734693877551
2209,
2210,
2211,
2212,0.537037037037037
2213,0.5
2214,
2215,0.6025641025641025
2216,0.640625
2217,0.5405405405405406
2218,0.5875
2219,0.5555555555555556
2220,0.5
2221,0.6086956521739131
2222,
2223,0.5204081632653061
2224,0.6714285714285715
2225,
2226,0.6847826086956522
2227,
2228,0.5
2229,0.6333333333333333
2230,
2231,0.53125
2232,0.5
2233,0.6857142857142857
2234,
2235,
2236,
2237,
2238,
2239,0.537037037037037
2240,0.6071428571428572
2241,0.5135135135135135
2242,0.5465116279069767
2243,0.5
2244,0.5
2245,0.5517241379310345
2246,0.5
2247,0.5
2248,0.5
2249,0.5
2250,0.618421052631579
2251,0.7105263157894737
2252,0.6190476190476191
2253,
2254,0.5689655172413793
2255,0.6170212765957447
2256,
2257,0.6486486486486487
2258,0.5657894736842105
2259,
2260,0.5
2261,0.5555555555555556
2262,0.55
2263,0.6341463414634146
2264,0.5
2265,0.5347222222222222
2266,0.5135135135135135
2267,
2268,0.5606060606060607
2269,0.6666666666666666
2270,0.6630434782608696
2271,
2272,0.5833333333333334
2273,0.5
2274,0.5
2275,0.5454545454545454
2276,0.6862745098039216
2277,0.5
2278,0.5512820512820513
2279,0.5
2280,0.5
2281,0.5
2282,
2283,
2284,0.5
2285,
2286,0.75
2287,0.5483870967741935
2288,0.5
2289,
2290,0.5
2291,0.5
2292,
2293,0.5
2294,0.5517241379310345
2295,
2296,0.5
2297,0.6341463414634146
2298,0.5694444444444444
2299,0.5853658536585366
2300,0.5694444444444444
2301,0.6707317073170732
2302,0.5
2303,0.609375
2304,0.5967741935483871
2305,0.5328947368421052
2306,0.5
2307,
2308,0.7258064516129032
2309,0.5
2310,0.6707317073170732
2311,0.5975609756097561
2312,0.703125
2313,0.7
2314,0.6907894736842105
2315,0.5
2316,
2317,
2318,
2319,0.5
2320,
2321,0.7413793103448276
2322,0.5625
2323,0.631578947368421
2324,0.6447368421052632
2325,
2326,0.5238095238095238
2327,0.5
2328,0.5285714285714286
2329,0.5
2330,0.7380952380952381
2331,0.7
2332,
2333,
2334,0.5151515151515151
2335,
2336,
2337,0.5
2338,0.5
2339,
2340,0.6388888888888888
2341,
2342,0.6
2343,0.5208333333333334
2344,0.6558441558441559
2345,
2346,0.6567164179104478
2347,
2348,0.5714285714285714
2349,0.6818181818181819
2350,0.5576923076923077
2351,0.6470588235294118
2352,
2353,0.5121951219512195
2354,0.5789473684210527
2355,0.6209677419354839
2356,0.5
2357,0.55
2358,
2359,0.6704545454545454
2360,0.5
2361,0.5
2362,0.7051282051282051
2363,0.5862068965517242
2364,
2365,0.5
2366,
2367,0.5
2368,0.5
2369,0.5
2370,0.55
2371,0.5952380952380952
2372,
2373,0.5
2374,
2375,0.5454545454545454
2376,0.5138888888888888
2377,0.5
2378,
2379,
2380,0.6282051282051282
2381,
2382,0.5625
2383,0.5384615384615384
2384,0.5208333333333334
2385,0.5
2386,
2387,0.5178571428571429
2388,0.578125
2389,
2390,0.5
2391,0.5
2392,0.5384615384615384
2393,0.5394736842105263
2394,0.5769230769230769
2395,0.5
2396,
2397,0.6333333333333333
2398,0.5086206896551724
2399,0.5
2400,0.5487804878048781
2401,0.5833333333333334
2402,0.5517241379310345
2403,
2404,0.5882352941176471
2405,
2406,0.5
2407,0.524390243902439
2408,0.5714285714285714
2409,0.5
2410,
2411,0.6515151515151515
2412,0.5
2413,
2414,0.546875
2415,0.5
2416,0.5277777777777778
2417,
2418,
2419,0.5
2420,0.5256410256410257
2421,0.5
2422,0.5
2423,0.6129032258064516
2424,0.6891891891891893
2425,0.5789473684210527
2426,0.6153846153846154
2427,0.5948275862068966
2428,0.5
2429,0.5
2430,0.5853658536585366
2431,0.625
2432,
2433,0.5909090909090909
2434,0.5
2435,0.5
2436,0.5
2437,0.6739130434782609
2438,
2439,0.575
2440,0.5
2441,0.5526315789473685
2442,
2443,0.5384615384615385
2444,
2445,
2446,0.6025641025641025
2447,0.7051282051282051
2448,0.6016949152542372
2449,0.5
2450,0.5185185185185185
2451,0.65625
2452,0.5892857142857142
2453,0.5
2454,
2455,
2456,0.543859649122807
2457,0.5
2458,
2459,0.5
2460,0.5
2461,0.6875
2462,0.5192307692307693
2463,0.5
2464,0.5208333333333334
2465,0.625
2466,0.5
2467,0.5
2468,0.5
2469,0.5714285714285714
2470,0.5
2471,0.6346153846153846
2472,0.5
2473,0.5
2474,0.6222222222222222
2475,
2476,
2477,
2478,0.6209677419354839
2479,0.5625
2480,0.5128205128205128
2481,0.5
2482,0.5
2483,0.5
2484,0.65
2485,0.5
2486,0.6590909090909091
2487,0.5
2488,0.5
2489,0.7333333333333334
2490,
2491,0.5
2492,0.6666666666666666
2493,0.5
2494,0.6125
2495,0.6395348837209303
2496,0.5
2497,0.5
2498,0.6071428571428572
2499,
2500,0.5740740740740741
2501,
2502,0.5568181818181819
2503,0.5357142857142857
2504,
2505,
2506,0.5
2507,0.6829268292682926
2508,
2509,0.7205882352941176
2510,
2511,0.5546875
2512,
2513,
2514,
2515,
2516,0.6351351351351351
2517,
2518,0.6060606060606061
2519,0.717948717948718
2520,0.5
2521,0.5
2522,0.5
2523,0.5
2524,0.6538461538461539
2525,0.5652173913043479
2526,0.6538461538461539
2527,0.5
2528,
2529,0.6
2530,0.5964912280701754
2531,0.5
2532,
2533,0.6875
2534,0.5571428571428572
2535,0.59
2536,0.5
2537,0.6666666666666666
2538,
2539,0.5
2540,0.5625
2541,0.625
2542,
2543,
2544,0.6166666666666667
2545,0.6714285714285715
2546,
2547,0.5
2548,
2549,0.5
2550,
2551,0.5810810810810811
2552,0.6086956521739131
2553,
2554,0.5
2555,0.5634920634920635
2556,0.75
2557,0.546875
2558,0.5625
2559,0.7073170731707317
2560,
2561,0.5800000000000001
2562,0.6111111111111112
2563,0.5
2564,0.5869565217391304
2565,0.5454545454545454
2566,0.5375
2567,0.6388888888888888
2568,
2569,
2570,0.5119047619047619
2571,0.5909090909090908
2572,
2573,0.5888888888888889
2574,
2575,0.5892857142857142
2576,0.5
2577,0.5
2578,0.6666666666666666
2579,0.5
2580,0.5092592592592593
2581,0.546875
2582,0.5
2583,0.5
2584,
2585,0.5
2586,0.5
2587,0.5
2588,0.5
2589,0.5531914893617021
2590,0.5
2591,0.6585365853658536
2592,0.5
2593,0.5128205128205128
2594,0.5
2595,
2596,0.5
2597,0.5
2598,0.5625
2599,
2600,0.64
2601,0.5
2602,0.5777777777777777
2603,0.5
2604,0.5
2605,0.515625
2606,0.6020408163265306
2607,0.5
2608,
2609,
2610,0.5
2611,0.5
2612,0.6
2613,0.6
2614,0.6486486486486487
2615,
2616,
2617,0.5
2618,
2619,0.5064102564102564
2620,0.5
2621,0.5454545454545454
2622,
2623,
2624,
2625,0.5
2626,
2627,
2628,0.5147058823529411
2629,0.5
2630,0.5
2631,0.5
2632,0.6785714285714286
2633,0.515625
2634,0.6578947368421053
2635,0.6416666666666666
2636,0.6176470588235294
2637,0.5
2638,0.7258064516129032
2639,
2640,
2641,0.5
2642,
2643,0.6341463414634146
2644,
2645,0.641025641025641
2646,0.5
2647,0.5
2648,0.6136363636363636
2649,
2650,0.6842105263157894
2651,
2652,
2653,
2654,0.618421052631579
2655,
2656,0.5
2657,0.5
2658,0.5
2659,
2660,0.6730769230769231
2661,0.5
2662,0.5
2663,
2664,
2665,0.5
2666,0.5
2667,
2668,0.7142857142857142
2669,0.5
2670,
2671,0.6756756756756757
2672,0.5075757575757576
2673,
2674,
2675,0.59375
2676,0.5
2677,
2678,0.5125
2679,0.6086956521739131
2680,
2681,0.5
2682,0.5
2683,0.6857142857142857
2684,
2685,0.6886792452830188
2686,0.5
2687,
2688,0.5
2689,0.7
2690,0.5
2691,
2692,0.5444444444444444
2693,
2694,
2695,
2696,0.5
2697,0.7105263157894737
2698,0.5
2699,0.5089285714285714
2700,0.5147058823529411
2701,0.5125000000000001
2702,0.5303030303030303
2703,
2704,0.5
2705,
2706,
2707,0.5
2708,0.5
2709,
2710,0.59375
2711,0.5384615384615384
2712,0.6025641025641026
2713,0.5
2714,0.6166666666666667
2715,0.5
2716,0.5471698113207547
2717,0.575
2718,0.5703125
2719,0.5
2720,0.5394736842105263
2721,0.5405405405405406
2722,
2723,0.515625
2724,0.5
2725,
2726,0.5540540540540541
2727,0.5
2728,0.5
2729,0.5
2730,0.7702702702702703
2731,0.5
2732,0.6176470588235294
2733,0.5
2734,0.5125
2735,
2736,0.5
2737,0.5217391304347826
2738,0.5
2739,0.5166666666666667
2740,
2741,0.5
2742,0.6363636363636364
2743,
2744,0.6744186046511628
2745,0.5888888888888889
2746,0.7058823529411764
2747,0.5
2748,
2749,0.6290322580645161
2750,0.5438596491228069
2751,0.52
2752,0.6323529411764706
2753,0.5
2754,0.5
2755,0.5131578947368421
2756,0.5
2757,0.5652173913043478
2758,0.5
2759,0.5
2760,0.6805555555555556
2761,0.5
2762,0.6764705882352942
2763,0.5540540540540541
2764,0.609375
2765,
2766,0.564516129032258
2767,0.5
2768,0.6122448979591837
2769,0.5
2770,
2771,
2772,
2773,
2774,0.5526315789473684
2775,0.5546875
2776,0.5
2777,
2778,
2779,
2780,0.5930232558139534
2781,0.5
2782,0.5
2783,0.5
2784,0.5810810810810811
2785,0.6
2786,0.6636363636363636
2787,0.6
2788,0.5
2789,
2790,0.6521739130434783
2791,0.5
2792,
2793,0.5
2794,0.6346153846153846
2795,
2796,
2797,0.5
2798,0.5675675675675675
2799,
2800,0.5
2801,0.7285714285714286
2802,
2803,0.5769230769230769
2804,0.6282051282051282
2805,0.5921052631578947
2806,0.5
2807,0.6477272727272727
2808,0.6206896551724138
2809,
2810,
2811,0.5
2812,0.5677966101694916
2813,0.5
2814,
2815,0.5
2816,
2817,0.5294117647058824
2818,
2819,0.5
2820,0.5476190476190477
2821,0.5
2822,0.5
2823,0.5
2824,
2825,0.6323529411764706
2826,0.696969696969697
2827,0.65625
2828,0.5775862068965517
2829,0.5
2830,
2831,
2832,
2833,
2834,
2835,
2836,0.5
2837,0.5
2838,0.5454545454545454
2839,
2840,0.6029411764705882
2841,0.7272727272727273
2842,0.5294117647058824
2843,
2844,0.5
2845,0.6704545454545454
2846,
2847,
2848,0.6111111111111112
2849,
2850,0.5
2851,0.5645161290322581
2852,0.5588235294117647
2853,0.5
2854,0.5
2855,0.5584415584415585
2856,0.5882352941176471
2857,0.6764705882352942
2858,0.5348837209302325
2859,0.6447368421052632
2860,0.5833333333333333
2861,0.7
2862,0.5666666666666667
2863,0.5
2864,0.6
2865,
2866,
2867,0.5714285714285714
2868,
2869,0.5
2870,
2871,
2872,0.6973684210526315
2873,0.5735294117647058
2874,0.53125
2875,0.6666666666666667
2876,
2877,0.5847457627118644
2878,0.6610169491525424
2879,0.5507246376811594
2880,0.5
2881,0.7285714285714285
2882,0.6271186440677966
2883,0.564516129032258
2884,
2885,0.5576923076923077
2886,0.564516129032258
2887,
2888,
2889,0.5975609756097561
2890,
2891,0.6333333333333333
2892,
2893,
2894,0.5
2895,
2896,0.5517241379310345
2897,0.5
2898,0.5869565217391304
2899,0.5588235294117647
2900,0.5
2901,
2902,
2903,0.625
2904,0.5
2905,
2906,
2907,0.5735294117647058
2908,0.5428571428571428
2909,
2910,
2911,0.5
2912,0.5
2913,0.5
2914,0.5
2915,0.5
2916,
2917,0.5
2918,0.5
2919,0.8823529411764706
2920,0.5
2921,0.6018518518518519
2922,0.5
2923,
2924,0.5857142857142857
2925,0.5612244897959183
2926,0.532258064516129
2927,0.5606060606060607
2928,
2929,0.6097560975609756
2930,0.5394736842105263
2931,0.5
2932,
2933,0.527027027027027
2934,0.5735294117647058
2935,0.65
2936,0.5
2937,0.59375
2938,0.7125
2939,
2940,0.57
2941,0.7124999999999999
2942,0.5545454545454546
2943,0.8571428571428571
2944,0.5
2945,
2946,0.5083333333333333
2947,0.5
2948,0.5
2949,
2950,0.6578947368421053
2951,0.5892857142857143
2952,0.5
2953,0.5465116279069767
2954,
2955,
2956,
2957,
2958,0.58
2959,0.6666666666666667
2960,0.7261904761904763
2961,0.53125
2962,
2963,
2964,
2965,0.5
2966,0.6301369863013698
2967,
2968,
2969,0.765625
2970,0.5
2971,0.5
2972,0.5855263157894737
2973,0.5
2974,
2975,0.7027027027027027
2976,
2977,0.625
2978,0.7432432432432432
2979,0.6000000000000001
2980,0.6
2981,0.5
2982,0.7213114754098361
2983,0.75
2984,0.6442307692307692
2985,0.5
2986,0.6231884057971014
2987,0.5
2988,0.5
2989,0.5
2990,0.574468085106383
2991,0.5507246376811594
2992,
2993,0.5609756097560976
2994,0.641025641025641
2995,
2996,0.5
2997,0.6052631578947368
2998,0.711111111111111
2999,0.64
3000,0.673469387755102
3001,0.6896551724137931
3002,0.6395348837209303
3003,0.6428571428571428
3004,
3005,0.6025641025641025
3006,0.5
3007,
3008,0.5
3009,0.5
3010,
3011,
3012,
3013,0.5
3014,0.6
3015,0.5
3016,0.5
3017,0.5392156862745099
3018,0.6959459459459459
3019,0.5
3020,0.5128205128205128
3021,0.5
3022,0.7790697674418605
3023,0.5
3024,0.5714285714285714
3025,
3026,0.5384615384615384
3027,0.6181818181818182
3028,0.5
3029,0.5
3030,0.6120689655172413
3031,
3032,0.6724137931034483
3033,0.5735294117647058
3034,0.5543478260869565
3035,
3036,
3037,
3038,0.5
3039,
3040,0.5
3041,0.5625
3042,0.5526315789473684
3043,0.5
3044,0.5
3045,0.5084745762711864
3046,0.5
3047,
3048,
3049,0.5131578947368421
3050,0.6
3051,0.596774193548387
3052,0.6836734693877551
3053,0.6052631578947368
3054,0.5857142857142857
3055,0.575
3056,0.5540540540540541
3057,0.5
3058,0.5106382978723404
3059,0.5512820512820513
3060,0.6060606060606061
3061,0.5
3062,0.5
3063,0.5454545454545454
3064,
3065,
3066,0.6499999999999999
3067,
3068,0.5
3069,0.8088235294117647
3070,0.5851063829787234
3071,
3072,
3073,0.569620253164557
3074,0.5
3075,0.5
3076,
3077,0.5512820512820513
3078,
3079,
3080,0.5689655172413793
3081,
3082,0.5655737704918032
3083,0.7142857142857142
3084,0.5
3085,
3086,0.5
3087,0.5
3088,0.5
3089,0.5
3090,0.6217948717948718
3091,0.5
3092,0.6538461538461539
3093,
3094,0.5
3095,0.5
3096,0.5
3097,
3098,0.8125
3099,0.5
3100,0.5
3101,0.5
3102,
3103,0.6219512195121951
3104,0.7115384615384615
3105,0.5
3106,0.6973684210526316
3107,0.5
3108,
3109,0.509090909090909
3110,0.6351351351351351
3111,0.6574074074074074
3112,0.671875
3113,0.5777777777777777
3114,
3115,
3116,0.525
3117,0.5909090909090909
3118,0.6090909090909091
3119,0.5128205128205128
3120,0.6666666666666666
3121,0.6666666666666666
3122,
3123,0.5
3124,0.8148148148148149
3125,0.5
3126,
3127,0.5
3128,0.5
3129,0.7093023255813953
3130,0.5
3131,0.5462962962962963
3132,0.6756756756756757
3133,
3134,0.5
3135,0.5232558139534884
3136,0.6666666666666667
3137,0.5384615384615384
3138,
3139,0.564516129032258
3140,0.6274509803921569
3141,0.5
3142,0.5
3143,0.5869565217391305
3144,0.5471698113207547
3145,0.641025641025641
3146,0.5232558139534884
3147,0.5895522388059702
3148,0.5677966101694916
3149,
3150,
3151,0.6323529411764706
3152,
3153,0.5405405405405406
3154,0.5
3155,0.5
3156,
3157,0.524390243902439
3158,0.5943396226415094
3159,
3160,
3161,0.5
3162,0.5675675675675675
3163,0.5232558139534884
3164,0.5
3165,0.532258064516129
3166,0.5
3167,0.5597014925373134
3168,
3169,
3170,
3171,0.7211538461538461
3172,0.5
3173,0.6777777777777778
3174,0.5256410256410257
3175,
3176,0.76
3177,0.5217391304347826
3178,0.5
3179,
3180,
3181,0.5151515151515151
3182,
3183,0.5
3184,0.627906976744186
3185,0.5
3186,0.5
3187,
3188,
3189,0.5731707317073171
3190,0.5483870967741935
3191,
3192,
3193,0.5
3194,0.5945945945945946
3195,0.5
3196,0.5526315789473685
3197,0.5526315789473684
3198,0.5
3199,0.5571428571428572
3200,0.5555555555555556
3201,0.5932203389830508
3202,0.5454545454545454
3203,
3204,0.5641025641025641
3205,0.6216216216216217
3206,0.5625
3207,0.5649350649350648
3208,0.5760869565217391
3209,0.631578947368421
3210,0.6038961038961039
3211,0.5
3212,0.5
3213,0.5
3214,0.5
3215,
3216,
3217,
3218,0.5581395348837209
3219,
3220,0.6428571428571428
3221,0.5735294117647058
3222,0.5925925925925926
3223,0.5
3224,0.6020408163265306
3225,0.5
3226,0.5
3227,
3228,0.7567567567567568
3229,0.7169811320754718
3230,
3231,
3232,
3233,0.6057692307692308
3234,0.5
3235,
3236,0.6538461538461539
3237,0.5
3238,0.7
3239,0.6323529411764706
3240,0.5769230769230769
3241,0.6136363636363636
3242,0.65625
3243,0.6052631578947368
3244,0.6
3245,0.5
3246,0.5294117647058824
3247,
3248,
3249,0.5869565217391305
3250,
3251,0.5
3252,0.7
3253,0.5
3254,0.5
3255,0.5
3256,
3257,0.7142857142857142
3258,0.5075757575757576
3259,0.5666666666666667
3260,
3261,
3262,0.5
3263,0.5
3264,0.5
3265,0.5357142857142857
3266,
3267,0.5
3268,0.5
3269,0.5
3270,
3271,
3272,0.5
3273,0.5448717948717949
3274,0.5
3275,
3276,0.5
3277,0.7121212121212122
3278,0.6
3279,0.6935483870967742
3280,0.6176470588235294
3281,0.5806451612903226
3282,0.8095238095238095
3283,0.527027027027027
3284,0.5
3285,0.546875
3286,0.5
3287,0.5
3288,0.5375000000000001
3289,0.631578947368421
3290,
3291,0.5
3292,0.5
3293,0.5
3294,0.5480769230769231
3295,0.6333333333333333
3296,0.5084745762711864
3297,0.6475409836065573
3298,0.5
3299,0.7127659574468086
3300,
3301,0.5
3302,
3303,0.5
3304,0.5333333333333333
3305,
3306,0.7261904761904762
3307,
3308,0.55
3309,0.5897435897435898
3310,
3311,0.6265822784810127
3312,
3313,0.532258064516129
3314,0.6666666666666666
3315,0.5689655172413793
3316,
3317,0.5375
3318,0.5
3319,0.5454545454545454
3320,0.5
3321,0.5151515151515151
3322,0.5975609756097561
3323,0.5
3324,
3325,
3326,0.5116279069767442
3327,
3328,0.5119047619047619
3329,
3330,0.5
3331,0.55
3332,
3333,0.5
3334,0.5660377358490566
3335,0.5
3336,0.6499999999999999
3337,
3338,0.5
3339,0.625
3340,0.5526315789473684
3341,0.5
3342,0.51
3343,0.5256410256410257
3344,0.6111111111111112
3345,0.5151515151515151
3346,0.5
3347,0.5
3348,0.5405405405405406
3349,0.5104166666666666
3350,0.5
3351,0.5
3352,0.6176470588235294
3353,
3354,0.5
3355,
3356,
3357,0.5128205128205128
3358,0.6499999999999999
3359,0.5
3360,0.5166666666666667
3361,0.5
3362,
3363,0.5
3364,
3365,0.544776119402985
3366,0.5
3367,0.5
3368,0.5
3369,0.5
3370,0.5089285714285714
3371,0.6195652173913044
3372,0.7159090909090909
3373,0.5967741935483871
3374,0.5
3375,
3376,
3377,0.5657894736842105
3378,0.5714285714285714
3379,0.5833333333333334
3380,0.5333333333333333
3381,0.5487804878048781
3382,0.5
3383,
3384,0.5306122448979592
3385,0.6025641025641025
3386,0.5945945945945946
3387,0.52
3388,0.5
3389,
3390,
3391,0.6733333333333333
3392,0.6785714285714286
3393,
3394,
3395,0.5
3396,0.5740740740740741
3397,0.6190476190476191
3398,0.65
3399,0.5294117647058824
3400,0.6071428571428572
3401,0.6756756756756757
3402,
3403,
3404,0.5961538461538461
3405,0.6590909090909091
3406,0.5
3407,0.5
3408,0.5333333333333333
3409,
3410,0.5810810810810811
3411,
3412,0.5
3413,0.6794871794871795
3414,0.5
3415,0.5344827586206896
3416,
3417,0.5
3418,
3419,0.6785714285714286
3420,0.6486486486486487
3421,0.5
3422,0.5
3423,0.5192307692307693
3424,0.5192307692307693
3425,0.5625
3426,0.53125
3427,0.5151515151515151
3428,0.653061224489796
3429,0.6707317073170731
3430,0.5
3431,
3432,
3433,
3434,0.5
3435,
3436,
3437,0.6428571428571428
3438,0.5277777777777778
3439,0.5
3440,
3441,0.5
3442,0.6041666666666666
3443,
3444,0.5952380952380952
3445,0.5
3446,0.537037037037037
3447,0.5
3448,0.5925925925925926
3449,
3450,0.5
3451,0.5294117647058824
3452,
3453,0.5
3454,0.5
3455,0.5306122448979592
3456,
3457,0.5238095238095238
3458,
3459,0.6935483870967742
3460,0.5
3461,
3462,0.6136363636363636
3463,
3464,
3465,0.5705128205128205
3466,0.5
3467,0.5
3468,0.6625
3469,0.5
3470,0.5
3471,0.5227272727272727
3472,
3473,0.5512820512820513
3474,0.5606060606060606
3475,0.5
3476,
3477,0.5
3478,0.5588235294117647
3479,0.5
3480,0.5
3481,0.5677966101694916
3482,0.7045454545454546
3483,0.7051282051282052
3484,0.5333333333333333
3485,0.5303030303030303
3486,
3487,0.5714285714285714
3488,0.6486486486486487
3489,0.5810810810810811
3490,0.6228070175438596
3491,
3492,
3493,0.5
3494,0.5
3495,0.5
3496,0.6833333333333333
3497,0.5694444444444444
3498,0.5
3499,
3500,0.5810810810810811
3501,
3502,
3503,0.5
3504,0.6153846153846154
3505,0.527027027027027
3506,
3507,0.5
3508,0.5652173913043479
3509,0.6046511627906976
3510,
3511,0.64
3512,0.5151515151515151
3513,0.5
3514,0.5
3515,
3516,0.7222222222222222
3517,
3518,0.7272727272727273
3519,0.5394736842105263
3520,0.5517241379310345
3521,
3522,0.5
3523,0.7758620689655172
3524,0.6923076923076923
3525,0.5754716981132075
3526,0.5
3527,
3528,0.575
3529,0.5652173913043478
3530,
3531,0.5
3532,
3533,0.5212765957446809
3534,
3535,0.576271186440678
